,Address,Txns_x,First Transacted_x,Last Transacted_x,Ⱥ In_x,Ⱥ Out_x,Ⱥ Net_x,Txns_y,First Transacted_y,Last Transacted_y,Ⱥ In_y,Ⱥ Out_y,Ⱥ Net_y,exists
1494,2LY5EVGCXX7T7UMQDXWQ4WFVYOR4OEHWC44LRXYQZXLPVQWYCLJEMYR4EE,2,"11/26/2021, 11:37:14 AM","12/20/2021, 10:52:17 PM",0.0,1396.705813,-1396.705813,1.0,"10/21/2022, 12:56:32 PM","10/21/2022, 12:56:32 PM",0.0,0.002,-0.002,both
1499,IH67ZJN4YIQX6MUGWTX2GQCSKFWNDJIOVYR57S5ZL4WSQOGX2NFP23HPSY,2,"12/18/2021, 9:02:06 AM","12/20/2021, 3:27:10 AM",0.0,2408.501407,-2408.501407,1.0,"10/24/2022, 1:33:15 PM","10/24/2022, 1:33:15 PM",0.0,0.002,-0.002,both
1518,4FB6F7FY2WVSQNFUO4RSILGZMJJFQPOUHKTHE3G7DLHZVST2EUQTGMQQNA,1,"12/17/2021, 3:08:10 AM","12/17/2021, 3:08:10 AM",0.0,1224.874029,-1224.874029,1.0,"10/22/2022, 5:02:24 AM","10/22/2022, 5:02:24 AM",0.0,0.002,-0.002,both
1522,QGE6ZXJZVXDWLYYZ723S62AIKIDMCCFN4TCTPXFIEKQQDAJI5XSFERPO3M,7,"11/29/2021, 11:19:08 AM","12/16/2021, 8:35:11 AM",0.0,19371.304815,-19371.304815,1.0,"10/24/2022, 5:37:04 PM","10/24/2022, 5:37:04 PM",0.0,0.001389,-0.001389,both
1526,VYUQIFZHSX4J3OOB2JCKHEMJTR5ZP5YO6IQPOO3DJL4OKCXMRPD3HZBYC4,2,"12/15/2021, 8:56:15 AM","12/15/2021, 9:04:12 AM",0.0,270.7633,-270.7633,1.0,"10/24/2022, 8:40:26 PM","10/24/2022, 8:40:26 PM",0.0,0.00173,-0.00173,both
1527,XHEYWCJJ3YOSLZEMOOUTVXMEDUAZGXVLCE2GSKT2ACD54CPBM4GRTLLZEU,1,"12/15/2021, 8:26:12 AM","12/15/2021, 8:26:12 AM",0.0,5.753045,-5.753045,1.0,"10/24/2022, 9:28:33 PM","10/24/2022, 9:28:33 PM",0.0,0.002,-0.002,both
1530,7JVIIQAGF3E2GDRLGWKUNE32RRLERFQS2QD4Z7FIEBKEUGVDKJCMESP22M,1,"12/14/2021, 4:09:08 AM","12/14/2021, 4:09:08 AM",0.0,59.2048,-59.2048,1.0,"10/23/2022, 9:28:12 AM","10/23/2022, 9:28:12 AM",0.0,0.002,-0.002,both
1537,YO5LYGL6GVKXS75NPASNAHEKBIRNBUU2XD5RYELSSZZ4XRLE6S7J42XBB4,1,"12/13/2021, 9:34:12 AM","12/13/2021, 9:34:12 AM",0.0,334.4362,-334.4362,1.0,"10/24/2022, 10:08:30 PM","10/24/2022, 10:08:30 PM",0.0,0.002,-0.002,both
1538,6TM6MVHFTEWGBU775OWLQTX2GWLWXGMN662JVLCTAM6XGLXAKXLU6Q2LRM,1,"12/13/2021, 7:29:13 AM","12/13/2021, 7:29:13 AM",0.0,1638.198126,-1638.198126,1.0,"10/23/2022, 3:12:56 AM","10/23/2022, 3:12:56 AM",0.0,0.002,-0.002,both
1541,ITXJO7IY6I5IUFT3CP2MEKPZGPKLWYUB2YEKYOWQS3NKJWEYFQAMJ465MQ,1,"12/12/2021, 8:06:06 AM","12/12/2021, 8:06:06 AM",0.0,36.905246,-36.905246,1.0,"10/24/2022, 1:46:08 PM","10/24/2022, 1:46:08 PM",0.0,0.002,-0.002,both
1547,PER5FCY2VJ7E7KMSLPO46RXBKNZVA7RR44PKM3EGVPYRCKNSFS27QCHVYY,1,"12/11/2021, 9:13:08 AM","12/11/2021, 9:13:08 AM",0.0,55.0,-55.0,1.0,"10/24/2022, 5:02:23 PM","10/24/2022, 5:02:23 PM",0.0,0.001945,-0.001945,both
1550,BUQF3CT423IEX3QHKSAJQXXOUUXUBOL2PKVYW2YSEXNTRHB2N2MNQZ3WT4,1,"12/11/2021, 6:55:17 AM","12/11/2021, 6:55:17 AM",0.0,100.0,-100.0,1.0,"10/24/2022, 9:55:29 AM","10/24/2022, 9:55:29 AM",0.0,0.0019,-0.0019,both
1566,T4BOSFHWCTV2JSIBC3MGWRLPUOAB3ZRES2BNL6SC6DS2Z2Z67I7MH6INAU,1,"12/9/2021, 5:06:08 PM","12/9/2021, 5:06:08 PM",0.0,2848.0863,-2848.0863,1.0,"10/24/2022, 7:05:29 PM","10/24/2022, 7:05:29 PM",0.0,0.002,-0.002,both
1576,DYOOSUKZW54WB3QNOSSWID35M3DYKGEDXJFP5JY7KYYGOVC3HHINXFKH4M,1,"12/8/2021, 8:12:11 AM","12/8/2021, 8:12:11 AM",0.0,254.2939,-254.2939,1.0,"10/24/2022, 11:05:09 AM","10/24/2022, 11:05:09 AM",0.0,0.002,-0.002,both
1580,G45KLSKFC5SMIKDZ7QNPVCX6IQYZR5WI3AWJ7Z3D7CERSRAWXK5BE6K33M,1,"12/7/2021, 6:16:10 PM","12/7/2021, 6:16:10 PM",0.0,475.6616,-475.6616,1.0,"10/24/2022, 12:15:14 PM","10/24/2022, 12:15:14 PM",0.0,0.001525,-0.001525,both
1582,JBKMJMMDWYOMP74RR7Y62IZAZMAS3ECCROSJPUNMQMREGDCO5CMR2AMVAQ,3,"12/5/2021, 12:36:13 PM","12/7/2021, 8:54:15 AM",0.0,542.6217,-542.6217,1.0,"10/24/2022, 1:59:14 PM","10/24/2022, 1:59:14 PM",0.0,0.002,-0.002,both
1584,5ZEMAMU2SMAXQWQUNXJCLCYGSMHVQSHZB6FKM4ETHPQ6SEVY6DHXK2IMD4,4,"6/1/2021, 12:41:13 AM","12/7/2021, 1:55:17 AM",0.0,4249.8,-4249.8,1.0,"10/22/2022, 7:47:19 PM","10/22/2022, 7:47:19 PM",0.0,0.002,-0.002,both
1586,5IOHXL5K6H5NQ7JF7DIVPE2JR4EBFDDXGOC5SX27L3XRMDT26KYB5MOML4,1,"12/6/2021, 11:25:12 PM","12/6/2021, 11:25:12 PM",0.0,1398.0242,-1398.0242,1.0,"10/22/2022, 3:01:09 PM","10/22/2022, 3:01:09 PM",0.0,0.002,-0.002,both
1591,XVME5S7R6TJ6QH2S3ENH5BNHHBIDHLRVNPVROI6WJ7A32HFE5JCTLF7664,4,"12/2/2021, 10:32:14 PM","12/6/2021, 6:20:08 PM",0.0,570.488279,-570.488279,1.0,"10/24/2022, 9:42:54 PM","10/24/2022, 9:42:54 PM",0.0,0.002,-0.002,both
1596,QFPFF2CC6NPHV7L4D2WENFA7X55FXYS7CIDJLATRG3HWVZQXXGSD4JUODM,1,"12/6/2021, 7:37:12 AM","12/6/2021, 7:37:12 AM",0.0,1129.3365,-1129.3365,1.0,"10/24/2022, 5:36:31 PM","10/24/2022, 5:36:31 PM",0.0,0.002,-0.002,both
1600,MDCNAOGSIU37WSXW2JCTFTINOVDEVTJ5GIMWHQKXMP3YENNCFFT4TDM6MQ,1,"12/5/2021, 11:32:17 PM","12/5/2021, 11:32:17 PM",0.0,11.263,-11.263,1.0,"10/24/2022, 3:22:03 PM","10/24/2022, 3:22:03 PM",0.0,0.001989,-0.001989,both
1604,IJRPZCYHY532YJRZCGTYHONOYSNCIMQVASKDVUL7MWTAC2AT4NZPKQ64NU,2,"11/24/2021, 1:27:09 AM","12/5/2021, 4:57:14 AM",0.0,957.1038,-957.1038,1.0,"10/24/2022, 1:36:00 PM","10/24/2022, 1:36:00 PM",0.0,0.002,-0.002,both
1607,KVBNTUFJNQK3SN4SFEMZGNZEUUUOQK6JHPWJ4GHP45DFUCSLMFDWFQLOEM,6,"11/20/2021, 10:07:09 PM","12/5/2021, 2:15:07 AM",0.0,7219.654983,-7219.654983,1.0,"10/24/2022, 2:35:36 PM","10/24/2022, 2:35:36 PM",0.0,0.002,-0.002,both
1608,C7RYTHMZT5D23AWL47AA7RPAEKQVLTNXZ6UMNXUFM5S3XMSK3EY5OTXGDI,1,"12/5/2021, 2:02:07 AM","12/5/2021, 2:02:07 AM",0.0,23.590711,-23.590711,1.0,"10/24/2022, 10:06:22 AM","10/24/2022, 10:06:22 AM",0.0,0.001977,-0.001977,both
1611,DROAJO5NUFZT7IKHLHX44ORPNLZRE2P3PSGLJSEK4OSHR3RRZJSVQPCBTQ,1,"12/4/2021, 7:40:12 PM","12/4/2021, 7:40:12 PM",0.0,39.1715,-39.1715,1.0,"10/24/2022, 10:57:27 AM","10/24/2022, 10:57:27 AM",0.0,0.002,-0.002,both
1614,2O3VXYR67XBEQCRINHBWYT6E7R667SMOAVT3BXWGQBPICHO6Z7BPQUAGO4,3,"10/18/2021, 9:14:09 AM","12/4/2021, 10:40:12 AM",0.0,2079.3778,-2079.3778,1.0,"10/21/2022, 1:32:24 PM","10/21/2022, 1:32:24 PM",0.0,0.002,-0.002,both
1615,7PIL3GTMIBFLKGX3LCAKGJPBKDWIWURFB47Y2CP5KSXA6FAIQHJNI2FD4E,1,"12/4/2021, 8:37:11 AM","12/4/2021, 8:37:11 AM",0.0,224.698,-224.698,1.0,"10/23/2022, 11:03:40 AM","10/23/2022, 11:03:40 AM",0.0,0.002,-0.002,both
1617,5N2HLIH7EEY6FTFTUXG5I6ZIZRDXFJK2HSUW6B3E7F3QKPOJX5FSFL4BLM,1,"12/4/2021, 6:04:09 AM","12/4/2021, 6:04:09 AM",0.0,103.519668,-103.519668,1.0,"10/22/2022, 4:14:33 PM","10/22/2022, 4:14:33 PM",0.0,0.001073,-0.001073,both
1622,36YPMWRYWNFG7QEBV7P55TAWMLXBW77WUD4XSFXVHCHML2FKLF4PIQQSAE,1,"12/4/2021, 12:26:11 AM","12/4/2021, 12:26:11 AM",0.0,1713.807428,-1713.807428,1.0,"10/21/2022, 6:14:36 PM","10/21/2022, 6:14:36 PM",0.0,0.002,-0.002,both
1623,2H4LK4JVHIUHXHRQAGIB3IYUIHXPX6GG3NSPHF6HOXY6YO7LX5DIMPBTTY,1,"12/3/2021, 11:51:15 PM","12/3/2021, 11:51:15 PM",0.0,3204.8878,-3204.8878,1.0,"10/21/2022, 11:34:54 AM","10/21/2022, 11:34:54 AM",0.0,0.002,-0.002,both
1625,YD35VR2Y76L2CQAATNZZC7PJHSZ3QFF2A6I4EBPV6UAUU57NEOSVQIC3JA,1,"12/3/2021, 11:28:12 AM","12/3/2021, 11:28:12 AM",0.0,307.510252,-307.510252,1.0,"10/24/2022, 9:56:55 PM","10/24/2022, 9:56:55 PM",0.0,0.002,-0.002,both
1626,ZK57MUVK5KJRSNZ55GDAMD6LHSQCETHGLAHG4QOOCPCDJZSELY7QXQAWL4,1,"12/3/2021, 11:20:10 AM","12/3/2021, 11:20:10 AM",0.0,43.0739,-43.0739,1.0,"10/24/2022, 10:37:16 PM","10/24/2022, 10:37:16 PM",0.0,0.001957,-0.001957,both
1639,RUCZQFADFY6ZDPUAJRNKKONZ6BMJ5KYYTCNHKX3ZUQ2HOCXMDMECNCT5E4,1,"12/2/2021, 7:30:10 AM","12/2/2021, 7:30:10 AM",0.0,99.9,-99.9,1.0,"10/24/2022, 6:24:15 PM","10/24/2022, 6:24:15 PM",0.0,0.001505,-0.001505,both
1644,A3NIERMRL66OPXF77K6GXEA66N4ERA4BJOVFTIHNAYX4YKUTG2DRCL4LEY,1,"12/1/2021, 8:49:17 AM","12/1/2021, 8:49:17 AM",0.0,66703.236727,-66703.236727,1.0,"10/23/2022, 2:29:18 PM","10/23/2022, 2:29:18 PM",0.0,0.002,-0.002,both
1659,6JAJNDUDZW3J7EJJ3YAE7VAZ5SYCBOVM25SHQJIDGM5YXSKNCUPYPT46ZA,3,"12/28/2020, 2:45:14 AM","12/1/2021, 5:38:11 AM",0.0,98465.460385,-98465.460385,1.0,"10/23/2022, 12:15:16 AM","10/23/2022, 12:15:16 AM",0.0,0.002,-0.002,both
1682,2HVL7DKUSE7FVCLMY4FSC7BEODAIR566XW77SX667H3VN6P7BK3AVXVRXM,5,"11/26/2020, 12:11:14 PM","11/29/2021, 11:34:13 PM",0.0,277349.48228,-277349.48228,1.0,"10/21/2022, 11:47:31 AM","10/21/2022, 11:47:31 AM",0.0,0.002,-0.002,both
1694,MK267AURDRQZWB6R7YYZWCEJ7NHQY5ZIZNMAW2FK5A6CFJGX2BZKSGDTJM,1,"11/29/2021, 3:58:15 AM","11/29/2021, 3:58:15 AM",0.0,782.27564,-782.27564,1.0,"10/24/2022, 3:29:11 PM","10/24/2022, 3:29:11 PM",0.0,0.002,-0.002,both
1697,M6SLIQ4F35O74TS4CF6RP72MDESBCUKT73KMT4CXIDR6IVXIR7RBSK5MV4,1,"11/29/2021, 1:42:14 AM","11/29/2021, 1:42:14 AM",0.0,21366.920445,-21366.920445,1.0,"10/24/2022, 3:17:25 PM","10/24/2022, 3:17:25 PM",0.0,0.002,-0.002,both
1701,AYPT47I3AUYABPJWAJK72MGE234CZHMFVY54EP3DRXYPWCFYIRI4EWB24E,1,"11/28/2021, 5:54:16 PM","11/28/2021, 5:54:16 PM",0.0,2284.756571,-2284.756571,1.0,"10/23/2022, 10:37:49 PM","10/23/2022, 10:37:49 PM",0.0,0.002,-0.002,both
1712,BG2VWIZCZNXV2CQ6CAOPEY27LBVWUKTZY7Q62NWOSUKW5IK4JF5F5HG65U,144,"8/1/2020, 7:44:14 AM","11/28/2021, 4:11:11 AM",0.0,4493059.89824,-4493059.89824,1.0,"10/24/2022, 9:39:58 AM","10/24/2022, 9:39:58 AM",0.0,0.002,-0.002,both
1717,7KGUN2HRB2JK3PGWXYFES7L4RHH4FOVOSVMWGMFEXYHXPD33EKDBO6E7MI,1,"11/27/2021, 5:06:09 AM","11/27/2021, 5:06:09 AM",0.0,2501.5114,-2501.5114,1.0,"10/23/2022, 9:37:54 AM","10/23/2022, 9:37:54 AM",0.0,0.002,-0.002,both
1724,65PBYCKGIF7G5YNI64EY2RSFHY4DGDUHEUPLLHFQNBM6AXMKC4JQALE74U,1,"11/26/2021, 10:22:11 PM","11/26/2021, 10:22:11 PM",0.0,47.4512,-47.4512,1.0,"10/22/2022, 9:00:20 PM","10/22/2022, 9:00:20 PM",0.0,0.001953,-0.001953,both
1726,VMWP34SUJGFWAJ65UB6BFX3GD5NYNV2ZA3BVIZZ2CSYFMAFJZ5YFFDN7HY,2,"11/25/2021, 10:12:08 PM","11/26/2021, 11:30:11 AM",0.0,875.3202,-875.3202,1.0,"10/24/2022, 8:28:01 PM","10/24/2022, 8:28:01 PM",0.0,0.002,-0.002,both
1727,CF63BUU7VE6UZKPUC7CWA35C6VJQHV6BMJ2IG26KOEDA3MVZ6LUXV7DOIY,5,"11/26/2021, 8:13:10 AM","11/26/2021, 10:58:15 AM",0.0,38710.9425,-38710.9425,1.0,"10/24/2022, 10:11:31 AM","10/24/2022, 10:11:31 AM",0.0,0.002,-0.002,both
1750,Y727QYNFCA7UT3TYWVFLPNJMDDQTU7P5HN7KJCN7FII3PNPEJHB6X7A7WI,2,"11/25/2021, 8:10:08 AM","11/25/2021, 9:58:22 PM",0.0,4615.155886,-4615.155886,1.0,"10/24/2022, 9:52:28 PM","10/24/2022, 9:52:28 PM",0.0,0.002,-0.002,both
1766,YRBL5H5D6MORPICOEKZK7QZ4JNRB6H7OMVLIJPGS2VGAWUNIAHWI6M55NQ,2,"8/23/2021, 10:38:12 AM","11/25/2021, 9:35:16 AM",0.0,413.19432,-413.19432,1.0,"10/24/2022, 10:11:39 PM","10/24/2022, 10:11:39 PM",0.0,0.001288,-0.001288,both
1769,S723PZYYRPI2WJDE2ES3CWVNAZ4Y5CNL347VPZLVD5SIX5ADS3PEUNCY7I,1,"11/25/2021, 7:59:17 AM","11/25/2021, 7:59:17 AM",0.0,407.3125,-407.3125,1.0,"10/24/2022, 6:35:46 PM","10/24/2022, 6:35:46 PM",0.0,0.001186,-0.001186,both
1771,U2Z6JOJM5ZVOLPJRRUDBV3IR2PUF6JYHTCEB4TA7QKR2KZT6KRFTICHFMA,1,"11/25/2021, 6:53:15 AM","11/25/2021, 6:53:15 AM",0.0,10.9865,-10.9865,1.0,"10/24/2022, 7:36:59 PM","10/24/2022, 7:36:59 PM",0.0,0.002,-0.002,both
1786,LZTF3XHJJEIIP7ZBTEZVAHM6CCUPTGUNHI42YKJQTSMLWUMGT32UHPDSZI,1,"11/24/2021, 8:33:12 PM","11/24/2021, 8:33:12 PM",0.0,3442.3311,-3442.3311,1.0,"10/24/2022, 3:12:29 PM","10/24/2022, 3:12:29 PM",0.0,0.002,-0.002,both
1787,IFL4XCFAUVKVOKPWR5A7NXSBKKG4SJIXXL7TDWKS7NPFRFXJT3AFB7FDHE,2,"11/24/2021, 1:11:10 AM","11/24/2021, 8:04:07 PM",0.0,1709.245951,-1709.245951,1.0,"10/24/2022, 1:31:04 PM","10/24/2022, 1:31:04 PM",0.0,0.002,-0.002,both
1788,GMHMRIE6GYYSWQBXXWZF2VHBQPXYN62OSJVJVCJ463YJRU7GOAN4QW6YZU,89,"7/30/2020, 6:04:08 AM","11/24/2021, 6:32:10 PM",0.0,1212453.862,-1212453.862,1.0,"10/24/2022, 12:31:14 PM","10/24/2022, 12:31:14 PM",0.0,0.002,-0.002,both
1790,OJPY75F6AYTL2KN6PJIB25CYR5IBC5H7R7VX7WINAXZYXI3ZNBDT7JARJE,1,"11/24/2021, 6:14:08 PM","11/24/2021, 6:14:08 PM",0.0,449.306063,-449.306063,1.0,"10/24/2022, 4:35:31 PM","10/24/2022, 4:35:31 PM",0.0,0.001551,-0.001551,both
1798,KFSXEZN3224HCHAMNHHLKNPJ5S5ZMTNYDUCUATOYEC5FEF6BUURORJOGB4,1,"11/24/2021, 5:19:09 AM","11/24/2021, 5:19:09 AM",0.0,136.7559,-136.7559,1.0,"10/24/2022, 2:19:19 PM","10/24/2022, 2:19:19 PM",0.0,0.001864,-0.001864,both
1799,JTEEI3POZZLMSHVBG5N5O33TEKD7ROU4LBBX7FDCJW3JHJXQ5WT6NQWWVA,1,"11/24/2021, 4:15:11 AM","11/24/2021, 4:15:11 AM",0.0,456.9729,-456.9729,1.0,"10/24/2022, 2:01:46 PM","10/24/2022, 2:01:46 PM",0.0,0.001088,-0.001088,both
1803,HLDKBT3L3SYCGLNZ7GWJMFUJWH67NANMACITVH4HCV6NW4RNNVIGXZBE6A,1,"11/23/2021, 9:31:11 PM","11/23/2021, 9:31:11 PM",0.0,172.36474,-172.36474,1.0,"10/24/2022, 1:04:13 PM","10/24/2022, 1:04:13 PM",0.0,0.002,-0.002,both
1804,62C4HSXBFW5SOTLT5MEDXCJWWX6XLH3P5U7ERP3YC2HANTMR4QAKVA7KS4,3,"1/18/2021, 11:35:09 PM","11/23/2021, 9:14:09 PM",0.0,17000.0,-17000.0,1.0,"10/22/2022, 8:02:59 PM","10/22/2022, 8:02:59 PM",0.0,0.002,-0.002,both
1810,KHU6M7EILXT4IBIWA5JXYDN46EJ3HPCDT5HPGT2FOPXGWIVPY43QD5EHPU,2,"11/22/2021, 8:17:11 AM","11/23/2021, 1:10:09 PM",0.0,4363.89427,-4363.89427,1.0,"10/24/2022, 2:21:29 PM","10/24/2022, 2:21:29 PM",0.0,0.002,-0.002,both
1814,6R4HMYN4GAOXTIJCU6VT244VN6C6LMGJ3TB5HM76HH3V7LO6I3MZRECYZE,2,"11/23/2021, 12:43:13 AM","11/23/2021, 6:50:14 AM",0.0,234.066884,-234.066884,1.0,"10/23/2022, 2:30:13 AM","10/23/2022, 2:30:13 AM",0.0,0.002,-0.002,both
1817,7A4Q5DC3RGO4WPFWY2OBC7N3CVRO2ICU4CPP4FVA7NMQRUWUOLKGTCNM5E,1,"11/23/2021, 2:47:12 AM","11/23/2021, 2:47:12 AM",0.0,197.791345,-197.791345,1.0,"10/23/2022, 6:44:03 AM","10/23/2022, 6:44:03 AM",0.0,0.00186,-0.00186,both
1825,LIZ2SZBKOGKKTZQUW7HIS6MCWW6PRYH7HW2SQIV5KR4THF32TCERLWDHTE,5,"11/4/2020, 1:45:24 AM","11/22/2021, 2:53:15 PM",0.0,2163.668156,-2163.668156,1.0,"10/24/2022, 2:55:24 PM","10/24/2022, 2:55:24 PM",0.0,0.001406,-0.001406,both
1841,TY4OKNMKGYWILIAWWWVIGWTE2H3J222FPU2XQAHBIDW7FWZUQONO3TNORQ,1,"11/21/2021, 7:47:13 PM","11/21/2021, 7:47:13 PM",0.0,1788.3158,-1788.3158,1.0,"10/24/2022, 7:34:06 PM","10/24/2022, 7:34:06 PM",0.0,0.002,-0.002,both
1842,J36BWE33P5JTX3GR3BNYBFQWV3SKGWEHAMJZRNXI2OKRWIQBHM4BQV6CXE,3,"10/3/2021, 11:09:08 PM","11/21/2021, 6:06:06 PM",0.0,99.969,-99.969,1.0,"10/24/2022, 1:53:38 PM","10/24/2022, 1:53:38 PM",0.0,0.001985,-0.001985,both
1849,PAMUYK6XDKL3IPEZHC6RP6UXOXY7W6VLWYXMZKKINIQOSHNGEDELV4C4KI,1,"11/21/2021, 10:34:18 AM","11/21/2021, 10:34:18 AM",0.0,366.9263,-366.9263,1.0,"10/24/2022, 4:58:08 PM","10/24/2022, 4:58:08 PM",0.0,0.001268,-0.001268,both
1870,TPLW2UJ36MNU6ULAN6XN4SNBMUVERQXITIXPGHZRDVCOXISWQ33QVQCAR4,1,"11/19/2021, 7:51:13 AM","11/19/2021, 7:51:13 AM",0.0,431.8946,-431.8946,1.0,"10/24/2022, 7:25:51 PM","10/24/2022, 7:25:51 PM",0.0,0.002,-0.002,both
1888,SYSNPBO2RMIENK4QQHW6OJA3JLKNVHXJGGYVCINXBRKHZ2MMDF32ZF2PKU,1,"11/18/2021, 7:44:12 PM","11/18/2021, 7:44:12 PM",0.0,408.0449,-408.0449,1.0,"10/24/2022, 7:01:21 PM","10/24/2022, 7:01:21 PM",0.0,0.002,-0.002,both
1899,MJKMIY6SSXU4XPJ7S6KU74BA7Q2ZBMPBJREYNMXPOE5ESXK37JUZZ35UOU,1,"11/18/2021, 5:20:09 PM","11/18/2021, 5:20:09 PM",0.0,864.678804,-864.678804,1.0,"10/24/2022, 3:28:49 PM","10/24/2022, 3:28:49 PM",0.0,0.002,-0.002,both
2537,VOB6SO7RLJ3XHVPVKKEGUYCL3P7NTQNHQWSOWOWG4XWNVX3KUSDEWLEM4A,1,"11/17/2021, 3:16:10 AM","11/17/2021, 3:16:10 AM",0.0,844.7765,-844.7765,1.0,"10/24/2022, 8:29:04 PM","10/24/2022, 8:29:04 PM",0.0,0.002,-0.002,both
2538,LDJMZIB77PJAYGM7FDFXUGQTDEIC6UJZ2YUXWDAERUQPYQVMZJNS6NOEPA,349,"10/13/2021, 5:37:10 AM","11/17/2021, 1:38:11 AM",0.0,5482.558282,-5482.558282,1.0,"10/24/2022, 2:48:58 PM","10/24/2022, 2:48:58 PM",0.0,0.002,-0.002,both
2547,S7ZS4ROZ2ZTZFZEATUSLUONXBPACI2FIKYCEZKTTDM2ESOUIEWNXDTJO4M,1,"11/16/2021, 7:43:12 AM","11/16/2021, 7:43:12 AM",0.0,1702.54,-1702.54,1.0,"10/24/2022, 6:36:45 PM","10/24/2022, 6:36:45 PM",0.0,0.002,-0.002,both
2548,YIO7H5PRTVDKSUSL6TT5PDIU7IVB6OUKIT544DSKTQGPRNGKJ2SK33BUSQ,4,"10/29/2021, 9:43:12 AM","11/16/2021, 7:27:14 AM",0.0,203.6,-203.6,1.0,"10/24/2022, 10:03:09 PM","10/24/2022, 10:03:09 PM",0.0,0.001975,-0.001975,both
2554,H4MNEBYXYDTGE43OAIAR7DAWHEB32GRIGFOHJV3EFFUUSP7ARPJRRBQDMQ,1,"11/16/2021, 1:46:15 AM","11/16/2021, 1:46:15 AM",0.0,24.3398,-24.3398,1.0,"10/24/2022, 12:48:18 PM","10/24/2022, 12:48:18 PM",0.0,0.001976,-0.001976,both
2555,BHO2YLBKYGLLTSDNXRAF3HJ23DUGLFZCEVPKSST4FVZLQZY6JS4MTDEMVI,2,"11/2/2021, 6:34:13 AM","11/16/2021, 1:29:13 AM",0.0,372.2412,-372.2412,1.0,"10/24/2022, 9:42:01 AM","10/24/2022, 9:42:01 AM",0.0,0.002,-0.002,both
2574,5N66CP5UNRPTWUXDFYVMOOHAQRZGT2ULURD4W7BG6NLSG6ZRKYA2UAYATY,2,"11/15/2021, 5:13:08 AM","11/15/2021, 5:19:08 AM",0.0,435.98812,-435.98812,1.0,"10/22/2022, 4:16:54 PM","10/22/2022, 4:16:54 PM",0.0,0.00113,-0.00113,both
2583,MEVXAH44WS7AJMIBTYMS6B3XY3JO36U7FM7PONJANRPKKWPAA67PFIVJEQ,5,"11/7/2021, 11:48:14 AM","11/14/2021, 9:47:12 PM",0.0,4864.0,-4864.0,1.0,"10/24/2022, 3:23:58 PM","10/24/2022, 3:23:58 PM",0.0,0.00197,-0.00197,both
2596,PJJGVQYQXMTZRGGKB7PHOKE3K4NGZVUAUCA6K3732SRVVPEBLX6WU7HONY,1,"11/14/2021, 1:15:10 AM","11/14/2021, 1:15:10 AM",0.0,482.370866,-482.370866,1.0,"10/24/2022, 5:07:43 PM","10/24/2022, 5:07:43 PM",0.0,0.002,-0.002,both
2600,V6VFSPLLOUJIAPI7BHBQVU7HNCMAQXIJYDG3VHXN6NT3BBZYKSZCMTU2LQ,6,"9/17/2021, 5:40:12 AM","11/13/2021, 8:57:14 AM",0.0,3152.662622,-3152.662622,1.0,"10/24/2022, 8:14:07 PM","10/24/2022, 8:14:07 PM",0.0,0.002,-0.002,both
2611,4JJCKLJYEL4UWMJXEXRFTMTHQTECPQWFDIXNSZI3KQGGLQR75OQX57KECE,1,"11/12/2021, 2:25:10 AM","11/12/2021, 2:25:10 AM",0.0,296.0795,-296.0795,1.0,"10/22/2022, 6:14:43 AM","10/22/2022, 6:14:43 AM",0.0,0.002,-0.002,both
2627,LLYIOHCLD75XZESQ4HVKO7PSXTEQPEL4JF2XUJ7PFRDNG66HCKHDAYCFBM,2,"11/10/2021, 12:06:06 PM","11/10/2021, 12:12:10 PM",0.0,9999.8,-9999.8,1.0,"10/24/2022, 2:58:14 PM","10/24/2022, 2:58:14 PM",0.0,0.002,-0.002,both
2682,HEMRS57EWFTM3A2RN4YTA4EU6DI3PX3FB6FOBL2ZLANCQ3K35RHDF4VCC4,1,"11/3/2021, 7:16:07 AM","11/3/2021, 7:16:07 AM",0.0,456.4261,-456.4261,1.0,"10/24/2022, 12:56:54 PM","10/24/2022, 12:56:54 PM",0.0,0.001088,-0.001088,both
2683,ZKMQOUHG46WBDJFNYHW5CRXZWXNNOMTH2ESOKLDVJRPJGVRE27GIEMTDFI,1,"11/3/2021, 4:16:10 AM","11/3/2021, 4:16:10 AM",0.0,459.6702,-459.6702,1.0,"10/24/2022, 10:37:38 PM","10/24/2022, 10:37:38 PM",0.0,0.002,-0.002,both
2702,QY22SUV3KXPXS2L7T3MTFINCEO3ZXMGI4VUAYTS53VJNUO6G2XR46K7QEA,1,"10/31/2021, 5:02:05 PM","10/31/2021, 5:02:05 PM",0.0,420.0,-420.0,1.0,"10/24/2022, 5:55:57 PM","10/24/2022, 5:55:57 PM",0.0,0.00158,-0.00158,both
2704,LC5QKFG4PAB4X4FIO2REZXZCF6LJ3AIWFGHXSPVPBHIB2C4LMFZHUKE5D4,59,"2/21/2021, 10:08:08 AM","10/31/2021, 6:42:13 AM",0.0,264157.167197,-264157.167197,1.0,"10/24/2022, 2:47:55 PM","10/24/2022, 2:47:55 PM",0.0,0.002,-0.002,both
